iter	RMSE
222	0.05151383214
223	0.0514528522
224	0.05141634648
225	0.0514155377
226	0.05141155064
227	0.05138732632
228	0.05137673126
229	0.05137621816
230	0.05135979908
231	0.05133475577
232	0.0513205866
233	0.05129265519
234	0.05128506659
235	0.05127612207
236	0.05126601756
237	0.05126493962
238	0.0512577398
239	0.05124566648
240	0.05123803974
241	0.0512293314
242	0.05118308348
243	0.05116637351
244	0.0511408189
245	0.05113046556
246	0.05111476774
247	0.05108281089
248	0.05101886171
249	0.05096604939
250	0.05092400654
251	0.05092202004
252	0.05090904883
253	0.05090844694
254	0.05087167155
255	0.05086125995
256	0.05086051662
257	0.05082911584
258	0.05077963313
259	0.0507679257
260	0.05075529576
261	0.0507352919
262	0.05069140447
263	0.05065515283
264	0.05063421475
265	0.05055063509
266	0.05053438053
267	0.05053416069
268	0.05053309785
269	0.05050163957
270	0.05047304869
271	0.05047241766
272	0.05046560696
273	0.05046424216
274	0.05043459513
275	0.05041385676
276	0.05039366685
277	0.05037395499
278	0.05037055154
279	0.05034498424
280	0.05032264731
281	0.05031406836
282	0.05029404431
283	0.05029293233
284	0.05029199214
285	0.05027638594
286	0.0502685523
287	0.05023223306
288	0.05020798494
289	0.05016772049
290	0.05010855469
291	0.05009331461
292	0.05003392146
293	0.05000108924
294	0.04995837608
295	0.04995648123
296	0.04995544219
297	0.04995476882
298	0.04994311379
299	0.04994223145
300	0.04994178215
301	0.04994096015
302	0.04990883713
303	0.04989425773
304	0.04988810705
305	0.04988454689
306	0.04986446532
307	0.0498587765
308	0.04982937262
309	0.04981718828
310	0.04981556277
311	0.04980516467
312	0.04980420358
313	0.04979361356
314	0.04976796827
315	0.04975482125
316	0.04972610617
317	0.04970674043
318	0.04968953327
319	0.04968819352
320	0.04967876116
321	0.04967739409
322	0.04967579434
323	0.04966839213
324	0.04964979687
325	0.04964701718
326	0.04963423241
327	0.04963075867
328	0.0495285295
329	0.04952793178
330	0.04948883508
331	0.04947919642
332	0.04945771845
333	0.04944844401
334	0.04942425108
335	0.04940639041
336	0.04939636414
337	0.04938734594
338	0.04937814078
339	0.04935462975
340	0.04932818722
341	0.04930365166
342	0.04929205801
343	0.04926854017
344	0.04926322402
345	0.04925728562
346	0.0492495891
347	0.0492044636
348	0.04900991628
349	0.04898499422
350	0.04895879056
351	0.04895809651
352	0.04892564234
353	0.04890830474
354	0.04890125387
355	0.04881264571
356	0.04878552614
357	0.04878496682
358	0.04875903738
359	0.04873902734
360	0.04873264416
361	0.0487316497
362	0.04872469361
363	0.04871004254
364	0.04870608823
365	0.04870492353
366	0.04869867092
367	0.04869307147
368	0.04865578829
369	0.04863351094
370	0.04860839584
371	0.0485858368
372	0.04848394547
373	0.04844123068
374	0.04841247325
375	0.04839294234
376	0.04838385888
377	0.0483824095
378	0.04837579941
379	0.04836639523
380	0.04835824047
381	0.04833933573
382	0.04833085062
383	0.04832136608
384	0.04829573654
385	0.04827494242
386	0.04827133319
387	0.04826538309
388	0.0482284669
389	0.04822292221
390	0.04818820245
391	0.04817362611
392	0.04814558758
393	0.04811416558
394	0.04808677599
395	0.04807953113
396	0.04807939629
397	0.04807501617
398	0.04797975526
399	0.04797263187
400	0.04794780907
401	0.04794666012
402	0.04794565191
403	0.04792721774
404	0.0479132388
405	0.04791242342
406	0.04782153844
407	0.04779235671
408	0.04779067984
409	0.04776349513
410	0.04776297037
411	0.04776216986
412	0.04776180179
413	0.04776123351
414	0.04774958817
415	0.04758679951
416	0.04758632237
417	0.04756164722
418	0.04755719559
419	0.04755131278
420	0.04753387374
421	0.04752340287
422	0.04751554842
423	0.04736577234
424	0.04735491056
425	0.0473472721
426	0.04733429107
427	0.04732900242
428	0.04730762948
429	0.04730450729
430	0.04728478535
431	0.04728273238
432	0.04726289036
433	0.0472594745
434	0.04725158383
435	0.04723877853
436	0.04723794648
437	0.04723352021
438	0.04722547307
439	0.04722221495
440	0.04721803564
441	0.0472017127
442	0.04719498977
443	0.0471940098
444	0.04718985161
445	0.04716800298
446	0.04712016441
447	0.04711906785
448	0.04711759761
449	0.04709484507
450	0.04707724664
451	0.04707530136
452	0.04707198365
453	0.04706910234
454	0.04706065108
455	0.04704125114
456	0.04703623854
457	0.04702252899
458	0.04702126195
459	0.04701227195
460	0.04699817775
461	0.04697235924
462	0.04696106937
463	0.04695126629
464	0.04695069788
465	0.0469383044
466	0.04692811154
467	0.04690576754
468	0.04689766622
469	0.04689414978
470	0.04687398767
471	0.04686466515
472	0.04686029123
473	0.04683924018
474	0.04680220804
475	0.0467987014
476	0.04679788892
477	0.04678073759
478	0.04676776167
479	0.04675738647
480	0.04674558903
481	0.04672466107
482	0.04670773744
483	0.04670721041
484	0.0467045886
485	0.04670314727
486	0.04669420329
487	0.04668992621
488	0.04666967738
489	0.04666810428
490	0.04666199338
491	0.0466583917
492	0.04665566439
493	0.04665381633
494	0.04663718673
495	0.04663544971
496	0.04661895549
497	0.04661509884
498	0.04660838802
499	0.04659602222
500	0.04659015245
501	0.04658809414
502	0.04657673192
503	0.04657145628
504	0.04656358943
505	0.04656312591
506	0.04650853047
507	0.04650187547
508	0.04649368939
509	0.04648525398
510	0.04647217411
511	0.04646573425
512	0.04645272671
513	0.04644769038
514	0.04644380153
515	0.04642799437
516	0.04642663043
517	0.04642456118
518	0.04640929941
519	0.04640153854
520	0.04638650147
521	0.04638434754
522	0.04631995244
523	0.0463147519
524	0.04626462361
525	0.04624579278
526	0.04623736003
527	0.04623646431
528	0.04623267068
529	0.04622363703
530	0.04620710364
531	0.04620212839
532	0.04619160281
533	0.04618277716
534	0.04617577838
535	0.04616099489
536	0.04616041494
537	0.04615690311
538	0.04615211765
539	0.04614417109
540	0.04613206062
541	0.04612830682
542	0.04612698542
543	0.04612628521
544	0.04612538915
545	0.04608662343
546	0.04608485255
547	0.04600061603
548	0.0459906497
549	0.0459885484
550	0.04598676278
551	0.04596691359
552	0.04593583324
553	0.0459347516
554	0.04593207393
555	0.04592866048
556	0.04592817999
557	0.04591739311
558	0.04591411689
559	0.04590517928
560	0.04590352213
561	0.04590318784
562	0.04590110394
563	0.04586723458
564	0.04585201002
565	0.04582252408
566	0.04582173062
567	0.04580116015
568	0.04580020476
569	0.04578949413
570	0.04578836538
571	0.04577192256
572	0.04576525933
573	0.04576095734
574	0.04575543188
575	0.04575377694
576	0.0457530092
577	0.04574404921
578	0.04567699624
579	0.04567649525
580	0.04566695488
581	0.04565307855
582	0.04565052124
583	0.04564384852
584	0.04564014885
585	0.04563771336
586	0.04559612027
587	0.04559584291
588	0.04559024356
589	0.0455893893
590	0.04558197608
591	0.04558037472
592	0.04557921059
593	0.04557870109
594	0.0455691291
595	0.04555015924
596	0.04553508447
597	0.04553436636
598	0.04552969582
599	0.04549956587
600	0.04546136434
601	0.0454601404
602	0.04542371147
603	0.04541548978
604	0.04541460319
605	0.04540321022
606	0.04533824862
607	0.04528316623
608	0.04527762558
609	0.04527434383
610	0.04527392358
611	0.0452674197
612	0.04522395636
613	0.04521020951
614	0.04520572385
615	0.0451866215
616	0.04517532737
617	0.04516630355
618	0.04516518576
619	0.04515797694
620	0.04515429425
621	0.04515408436
622	0.04511839903
623	0.04510390715
624	0.04510129298
625	0.04507906131
626	0.04506959091
627	0.04506856229
628	0.04506600992
629	0.04504658825
630	0.04504240852
631	0.0450402075
632	0.04500724267
633	0.04500682933
634	0.04500620798
635	0.04498703516
636	0.04498236876
637	0.044966322
638	0.04492255554
639	0.04491982986
640	0.04491449217
641	0.04491193184
642	0.0449044555
643	0.0449035739
644	0.04488809617
645	0.044883876
646	0.04488097254
647	0.04485871273
648	0.04485528498
649	0.04483915232
650	0.04483534277
651	0.04483475462
652	0.04483359435
653	0.04483215607
654	0.04482590737
655	0.04482407317
656	0.04481826375
657	0.04481559852
658	0.04481448195
659	0.0447904407
660	0.04476049437
661	0.0447597091
662	0.04474811527
663	0.04474792672
664	0.04474756498
665	0.04472606939
666	0.04472434279
667	0.04472345135
668	0.04472251381
669	0.04471147799
670	0.04470976391
0.04998275471
672	0.04997720848
673	0.0499478293
674	0.04990029529
675	0.04988571089
676	0.04987772917
677	0.0498731203
678	0.04985676814
679	0.0498428471
680	0.04984064231
681	0.04982238957
682	0.04981930243
683	0.04981871525
684	0.04981250731
685	0.04981215656
686	0.04980228312
687	0.04980012776
688	0.04979775068
689	0.04979722771
690	0.04979316813
691	0.04974462929
692	0.0497390082
693	0.04973710066
694	0.04973684591
695	0.04972965521
696	0.04972876663
697	0.04972682971
698	0.0497259084
699	0.04972077137
700	0.04969116085
701	0.04968007573
702	0.04967374145
703	0.04964798414
704	0.04964401264
705	0.0496293141
706	0.04961247573
707	0.04957121725
708	0.0495630776
709	0.04955940729
710	0.04954413062
711	0.04954397856
712	0.04953992823
713	0.04953931028
714	0.04953833924
715	0.0495361876
716	0.04951107772
717	0.04951078615
718	0.04950705575
719	0.04950515334
720	0.04950488714
721	0.04950409391
722	0.04950351564
723	0.04949877369
724	0.04949703358
725	0.04949527429
726	0.04949479202
727	0.04948740563
728	0.04948666277
729	0.04948551859
730	0.04948345165
731	0.04947929345
732	0.04947481906
733	0.04946763211
734	0.04941936172
735	0.04941216108
736	0.0494112585
737	0.04940996754
738	0.04940666317
739	0.04940065739
740	0.04939703051
741	0.04938715281
742	0.04938196538
743	0.04938038677
744	0.04937346718
745	0.04935721294
746	0.04935666156
747	0.04934488105
748	0.04934436366
749	0.04934321155
750	0.04934177921
751	0.04933792735
752	0.04933662008
753	0.04932494556
754	0.04932396268
755	0.04931961089
756	0.04931617156
757	0.04930926216
758	0.04930883407
759	0.04929353779
760	0.04927288374
761	0.04926943809
762	0.04926903869
763	0.04926890365
764	0.04924048892
765	0.04923114013
766	0.04921871116
767	0.04921777482
768	0.04921477956
769	0.04921429356
770	0.04921399639
771	0.04920995888
772	0.04920774121
773	0.04920642023
774	0.04919472307
775	0.04919372983
776	0.04919240255
777	0.0491914558
778	0.0491740095
779	0.04915051592
780	0.04914577572
781	0.0491229251
782	0.04912166939
783	0.04912060204
784	0.04910533464
785	0.04910141706
786	0.04909543784
787	0.04909477436
788	0.04909410345
789	0.04908319954
790	0.04907860353
791	0.04907842924
792	0.04905928931
793	0.04905533793
794	0.0490545643
795	0.04905215269
796	0.0490470911
797	0.04904685109
798	0.04904541948
799	0.04902386481
800	0.04902078096
801	0.04901877304
802	0.04901798702
803	0.04901506075
804	0.04899926401
805	0.04899798238
806	0.04898559811
807	0.04898262714
808	0.04898226264
809	0.04898165802
810	0.04897658221
811	0.04897380569
812	0.04896591789
813	0.04893998486
814	0.04893444621
815	0.04892906286
816	0.04892556669
817	0.04892165235
818	0.04891881194
819	0.04891848296
820	0.04891438094
821	0.04891195138
822	0.04891164965
823	0.04891066467
824	0.04890990317
825	0.04890945872
826	0.04890708419
827	0.04890635312
828	0.04890230468
829	0.04890156198
830	0.04889462719
831	0.04889439492
832	0.04889275587
833	0.04889260146
834	0.04889076108
835	0.04889065263
836	0.04889035705
837	0.04888882408
838	0.04888788321
839	0.04887789139
840	0.04887465222
841	0.04885863656
842	0.04885730378
843	0.04885696915
844	0.04884081379
845	0.04882803265
846	0.04882750451
847	0.04881567453
848	0.04881084897
849	0.04880872257
850	0.04880472863
851	0.04879515229
852	0.0487919443
853	0.04878926472
854	0.04878869549
855	0.04878585229
856	0.04878077012
857	0.04876700011
858	0.04876540845
859	0.04875461725
860	0.04874998275
861	0.04874668051
862	0.04873826416
863	0.04873114761
864	0.04872979983
865	0.04869513873
866	0.04868332916
867	0.04867847344
868	0.04866594855
869	0.04865185657
870	0.04865002287
871	0.04864941676
872	0.04864623533
873	0.04864352402
874	0.04864125088
875	0.04864111077
876	0.04863831706
877	0.04863797592
878	0.04863629664
879	0.04863374958
880	0.04863316098
881	0.04860665185
882	0.04860529527
883	0.04860313262
884	0.04860214764
885	0.04860179821
886	0.04859844393
887	0.04859012655
888	0.04858832473
889	0.04858806151
890	0.0485873949
891	0.04858502933
892	0.04858345092
893	0.04858261707
894	0.04857533362
895	0.048574388
896	0.04857375685
897	0.04853697188
898	0.04853606846
899	0.04852986665
900	0.04852935664
901	0.04852894852
902	0.04852664081
903	0.04852541512
904	0.04852150863
905	0.04851967901
906	0.04851966436
907	0.04850889401
908	0.04850818858
909	0.04850716016
910	0.0485051371
911	0.04850485895
912	0.04849932893
913	0.04849579112
914	0.04849139328
915	0.04848941102
916	0.04848312884
917	0.04847948021
918	0.04847307981
919	0.04846046417
920	0.04846017545
921	0.04845831134
922	0.04845440945
923	0.04845236147
924	0.04845005427
925	0.04844980059
926	0.04844580957
927	0.04844421107
928	0.04844313802
929	0.04844277331
930	0.04844123193
931	0.04843329612
932	0.04843284669
933	0.04842877769
934	0.04842660135
935	0.04842249838
936	0.04841733306
937	0.04841380503
938	0.04840853162
939	0.04840552633
940	0.04840297519
941	0.04840207373
942	0.04839271456
943	0.04838673777
944	0.0483628204
945	0.0483620288
946	0.04834257307
947	0.04834239172
948	0.04834163518
949	0.04833971646
950	0.04833826846
951	0.04833710174
952	0.04832098263
953	0.04831831066
954	0.04831066684
955	0.04830750586
956	0.04827971336
957	0.04827274348
958	0.04826946128
959	0.04826402087
960	0.04825370794
961	0.04825272405
962	0.04825145771
963	0.04825093386
964	0.04824682935
965	0.04824577623
966	0.04824501219
967	0.04822480596
968	0.04822440364
969	0.04821448006
970	0.04821066852
971	0.04820876777
972	0.04820380991
973	0.04819742599
974	0.04819073556
975	0.04819063676
976	0.04818723197
977	0.04818593484
978	0.04818470568
979	0.04811081655
980	0.04810978746
981	0.04810910837
982	0.04810881632
983	0.04810219919
984	0.04810165985
985	0.04810089021
986	0.04809871134
987	0.04809605839
988	0.04809087943
989	0.04808583014
990	0.04808335552
991	0.04807502342
992	0.04804794328
993	0.04801956816
994	0.04801872197
995	0.04801859252
996	0.04801841663
997	0.04801682917
998	0.04801445515
999	0.0480119422
1000	0.04801145014
1001	0.04801078581
1002	0.04800656329
1003	0.04800645114
1004	0.04800433103
1005	0.04798283068
1006	0.04798246357
1007	0.0479717632
1008	0.04797114056
1009	0.04793248497
1010	0.04793061681
1011	0.04790586462
1012	0.04789935499
1013	0.04789829461
1014	0.04789826358
1015	0.04789694279
1016	0.04789426954
1017	0.04789206266
1018	0.04789185655
1019	0.04789092079
1020	0.04789054727
1021	0.04788543898
1022	0.04788280402
1023	0.0478815471
1024	0.04786937062
1025	0.04786047039
1026	0.04786028346
1027	0.04786006954
1028	0.04784856395
1029	0.04784841999
1030	0.04784382828
1031	0.04781287004
1032	0.0478037515
1033	0.04780239047
1034	0.04780222329
1035	0.04780060892
1036	0.04779553299
1037	0.04779507303
1038	0.04779501771
1039	0.04779446758
1040	0.04779173878
1041	0.04778887826
1042	0.04778713713
1043	0.04778477457
1044	0.04778295773
1045	0.04777360148
1046	0.04777212022
1047	0.04776964351
1048	0.0477657248
1049	0.04775800991
1050	0.04775382048
1051	0.04774768459
1052	0.04774657534
1053	0.04774571493
1054	0.04774504579
1055	0.04773973169
1056	0.04773729364
1057	0.04773318431
1058	0.04771575153
1059	0.04770822694
1060	0.04770735368
1061	0.0477056708
1062	0.04770391085
1063	0.04770128969
1064	0.04769710211
1065	0.04769364947
1066	0.04769284243
1067	0.04769242143
1068	0.04769094208
1069	0.0476906062
1070	0.04768824129
1071	0.04768812221
1072	0.04768535264
1073	0.04768356815
1074	0.04768010377
1075	0.04767869708
1076	0.04767848556
1077	0.04767537436
1078	0.04767523179
1079	0.04767342449
1080	0.04767251958
1081	0.04767142331
1082	0.04767127598
1083	0.04766766324
1084	0.04764123181
1085	0.04763537752
1086	0.0476289169
1087	0.04761400622
1088	0.04759793682
1089	0.04759516503
1090	0.04759495442
1091	0.04758643653
1092	0.04758408972
1093	0.04758377827
1094	0.04756883626
1095	0.04756789044
1096	0.04756731846
1097	0.04756718603
1098	0.0475661582
1099	0.04756288224
1100	0.04756272913
1101	0.04756028584
1102	0.04755851244
1103	0.04755827354
1104	0.04755769944
1105	0.04755666692
1106	0.0475565731
1107	0.04755515529
1108	0.04755472143
1109	0.04755178132
1110	0.04754974904
1111	0.04754956635
1112	0.04754796028
1113	0.0475471218
1114	0.04754593739
1115	0.04753962562
1116	0.04753703845
1117	0.04753443404
1118	0.04753430573
1119	0.04752439285
1120	0.04752411073
1121	0.04751572757
1122	0.04751543245
1123	0.04751285172
1124	0.04750617859
1125	0.04750488076
1126	0.04749529645
1127	0.04748365556
1128	0.04747710713
1129	0.04746689148
1130	0.04745651283
1131	0.04745585739
1132	0.04741139954
1133	0.04741106034
1134	0.04738480173
1135	0.04738470163
1136	0.04737586587
1137	0.04737338173
1138	0.04737008527
1139	0.04736358937
1140	0.04736010748
1141	0.04735360791
1142	0.04735268611
1143	0.04734953268
1144	0.04733433891
1145	0.0473335607
1146	0.04732799437
1147	0.04729993462
1148	0.04729526804
1149	0.04729427957
1150	0.04729213337
1151	0.04729144873
1152	0.04728828563
1153	0.04728453929
1154	0.04728297066
1155	0.04728120237
1156	0.04728058742
1157	0.04728030267
1158	0.04728015517
1159	0.04727945516
1160	0.04727441237
1161	0.04727203422
1162	0.04725952555
1163	0.04725875562
1164	0.04725290439
1165	0.04725084997
1166	0.0472496501
1167	0.04724873886
1168	0.04724188508
1169	0.04724116348
1170	0.04723177022
1171	0.04723146708
1172	0.04722111283
1173	0.04722075288
1174	0.04722047399
1175	0.04721985144
1176	0.04721807217
1177	0.04721733358
1178	0.04721573264
1179	0.04721539995
1180	0.0472132082
1181	0.04721176579
1182	0.04720025583
1183	0.0471908371
1184	0.04718974737
1185	0.04717333019
1186	0.0471712038
1187	0.04716785467
1188	0.04716707948
1189	0.04716646702
1190	0.04715316004
1191	0.04714923008
1192	0.04712608065
1193	0.04712284116
1194	0.04711783676
1195	0.04710883435
1196	0.04710840476
1197	0.04710834828
1198	0.04707720092
1199	0.04705282344
1200	0.04705271367
1201	0.04704798991
1202	0.04704037747
1203	0.04703517837
1204	0.04703268002
1205	0.04703059561
1206	0.04701325407
1207	0.04701093139
1208	0.04700937603
1209	0.04700853395
1210	0.04700261807
1211	0.04700161217
1212	0.04699652333
1213	0.0469937704
1214	0.04699298629
1215	0.04699146968
1216	0.04698803648
1217	0.04698629249
1218	0.04697943824
1219	0.04697733387
1220	0.04695732553
1221	0.04695241169
1222	0.04694965258
1223	0.04694961707
1224	0.0469469671
1225	0.04694135944
1226	0.04693214521
1227	0.04692815651
1228	0.04692632835
1229	0.04692353275
1230	0.04692078739
1231	0.04690673577
1232	0.04690624934
1233	0.04690610169
1234	0.04690295607
1235	0.046901409
1236	0.046900136
1237	0.04689027047
1238	0.04688928367
1239	0.04688815456
1240	0.04687760826
1241	0.04687641355
1242	0.046876331
1243	0.04686883564
1244	0.04686816096
1245	0.0468674517
1246	0.04686633298
1247	0.04686561777
1248	0.0468606258
1249	0.04685717314
1250	0.04685647764
1251	0.04685638112
1252	0.04685471495
1253	0.04685321488
1254	0.04684955019
1255	0.04684876741
1256	0.04684849354
1257	0.04684734359
1258	0.04683850004
1259	0.04683843809
1260	0.04683671728
1261	0.04682973126
1262	0.04682922981
1263	0.04682420809
1264	0.04682357481
1265	0.04682332107
1266	0.04681985952
1267	0.04681701394
1268	0.04681604165
1269	0.04681523856
1270	0.04681522187
1271	0.04681384414
1272	0.04681190677
1273	0.04680988175
1274	0.04680743668
1275	0.04680701905
1276	0.04680547437
1277	0.04680152377
1278	0.04679322579
1279	0.04679220137
1280	0.04678918859
1281	0.04678873473
1282	0.0467684756
1283	0.04676732513
1284	0.04676628791
1285	0.04676406121
1286	0.04675836561
1287	0.04675670737
1288	0.0467565711
1289	0.04675564348
1290	0.04675510522
1291	0.04674950729
1292	0.04674942739
1293	0.04674719133
1294	0.04674601142
1295	0.04674539163
1296	0.04674517696
1297	0.04674317512
1298	0.04674263692
1299	0.04674077485
1300	0.04673902058
1301	0.04673830734
1302	0.04673764444
1303	0.04673650908
1304	0.04673604869
1305	0.04673524633
1306	0.04672295753
1307	0.04672132897
1308	0.04670915925
1309	0.0467090075
1310	0.04670785964
1311	0.04670675505
1312	0.04669084295
1313	0.0466901644
1314	0.0466865559
1315	0.04667339978
1316	0.04666995193
1317	0.04666853862
1318	0.04665881846
1319	0.04665820599
1320	0.04665516623
1321	0.04665433865
1322	0.0466509484
1323	0.04664411389
1324	0.04664239877
1325	0.0466413716
1326	0.04664127829
1327	0.04663996499
1328	0.04663977011
1329	0.04663890612
1330	0.04662119496
1331	0.04662100521
1332	0.0466201543
1333	0.04661918813
1334	0.04661144111
1335	0.04660669692
1336	0.04660608749
1337	0.04660596896
1338	0.04660304399
1339	0.04659738485
1340	0.04659274142
1341	0.04659198062
1342	0.04658938697
1343	0.04658916991
1344	0.04658893238
1345	0.04658856833
1346	0.04658704
1347	0.04658620823
1348	0.04657406863
1349	0.04657346288
1350	0.04657230443
1351	0.04657045444
1352	0.04657040112
1353	0.04656834322
1354	0.04656505084
1355	0.04656419963
1356	0.04655406307
1357	0.04655106684
1358	0.0465505646
1359	0.04654906825
